market_id,event_title,market_question,winning_outcome,date,price_no,price_yes,latest_finance_report_date,latest_finance_summary,finance_gap_flag,finance_events_today_json
509218,Nevada Margin of Victory,Will the Democratic candidate win Nevada by 3.0%-4.0%? ,No,2024-11-22 00:00:00+00:00,0.9995,0.0005,,,True,[]
509218,Nevada Margin of Victory,Will the Democratic candidate win Nevada by 3.0%-4.0%? ,No,2024-11-23 00:00:00+00:00,0.9995,0.0005,,,True,[]
509218,Nevada Margin of Victory,Will the Democratic candidate win Nevada by 3.0%-4.0%? ,No,2024-11-24 00:00:00+00:00,0.9995,0.0005,,,True,[]
509218,Nevada Margin of Victory,Will the Democratic candidate win Nevada by 3.0%-4.0%? ,No,2024-11-25 00:00:00+00:00,0.9995,0.0005,,,True,[]
509218,Nevada Margin of Victory,Will the Democratic candidate win Nevada by 3.0%-4.0%? ,No,2024-11-26 00:00:00+00:00,0.9995,0.0005,,,True,[]
509218,Nevada Margin of Victory,Will the Democratic candidate win Nevada by 3.0%-4.0%? ,No,2024-11-27 00:00:00+00:00,0.9995,0.0005,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-02 00:00:00+00:00,0.59,0.41,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-03 00:00:00+00:00,0.559,0.441,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-04 00:00:00+00:00,0.5555,0.4445,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-05 00:00:00+00:00,0.6005,0.3995,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-06 00:00:00+00:00,0.618,0.382,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-07 00:00:00+00:00,0.989,0.011,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-08 00:00:00+00:00,0.992,0.008,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-09 00:00:00+00:00,0.988,0.012,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-10 00:00:00+00:00,0.9865,0.0135,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-11 00:00:00+00:00,0.9825,0.0175,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-12 00:00:00+00:00,0.9805,0.0195,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-13 00:00:00+00:00,0.9855,0.0145,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-14 00:00:00+00:00,0.983,0.017,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-15 00:00:00+00:00,0.9795,0.0205,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-16 00:00:00+00:00,0.979,0.021,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-17 00:00:00+00:00,0.9815,0.0185,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-18 00:00:00+00:00,0.9795,0.0205,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-19 00:00:00+00:00,0.978,0.022,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-20 00:00:00+00:00,0.9785,0.0215,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-21 00:00:00+00:00,0.9765,0.0235,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-22 00:00:00+00:00,0.9785,0.0215,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-23 00:00:00+00:00,0.9795,0.0205,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-24 00:00:00+00:00,0.9795,0.0205,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-25 00:00:00+00:00,0.9785,0.0215,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-26 00:00:00+00:00,0.9775,0.0225,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-27 00:00:00+00:00,0.9805,0.0195,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-28 00:00:00+00:00,0.9795,0.0205,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-29 00:00:00+00:00,0.988,0.012,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-11-30 00:00:00+00:00,0.988,0.012,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-01 00:00:00+00:00,0.9865,0.0135,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-02 00:00:00+00:00,0.9875,0.0125,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-03 00:00:00+00:00,0.9855,0.0145,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-04 00:00:00+00:00,0.9875,0.0125,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-05 00:00:00+00:00,0.987,0.013,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-06 00:00:00+00:00,0.9875,0.0125,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-07 00:00:00+00:00,0.9865,0.0135,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-08 00:00:00+00:00,0.985,0.015,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-09 00:00:00+00:00,0.985,0.015,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-10 00:00:00+00:00,0.9845,0.0155,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-11 00:00:00+00:00,0.9845,0.0155,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-12 00:00:00+00:00,0.9805,0.0195,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-13 00:00:00+00:00,0.9825,0.0175,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-14 00:00:00+00:00,0.9845,0.0155,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-15 00:00:00+00:00,0.986,0.014,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-16 00:00:00+00:00,0.9855,0.0145,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-17 00:00:00+00:00,0.9855,0.0145,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-18 00:00:00+00:00,0.989,0.011,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-19 00:00:00+00:00,0.9875,0.0125,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-20 00:00:00+00:00,0.9875,0.0125,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-21 00:00:00+00:00,0.9865,0.0135,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-22 00:00:00+00:00,0.987,0.013,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-23 00:00:00+00:00,0.9875,0.0125,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-24 00:00:00+00:00,0.9875,0.0125,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-25 00:00:00+00:00,0.989,0.011,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-26 00:00:00+00:00,0.989,0.011,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-27 00:00:00+00:00,0.9875,0.0125,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-28 00:00:00+00:00,0.989,0.011,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-29 00:00:00+00:00,0.9905,0.0095,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-30 00:00:00+00:00,0.9915,0.0085,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2024-12-31 00:00:00+00:00,0.9915,0.0085,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-01 00:00:00+00:00,0.9955,0.0045,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-02 00:00:00+00:00,0.9955,0.0045,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-03 00:00:00+00:00,0.9965,0.0035,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-04 00:00:00+00:00,0.9965,0.0035,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-05 00:00:00+00:00,0.9945,0.0055,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-06 00:00:00+00:00,0.9945,0.0055,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-07 00:00:00+00:00,0.9945,0.0055,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-08 00:00:00+00:00,0.9945,0.0055,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-09 00:00:00+00:00,0.9945,0.0055,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-10 00:00:00+00:00,0.9955,0.0045,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-11 00:00:00+00:00,0.9955,0.0045,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-12 00:00:00+00:00,0.9975,0.0025,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-13 00:00:00+00:00,0.9985,0.0015,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-14 00:00:00+00:00,0.9985,0.0015,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-15 00:00:00+00:00,0.9985,0.0015,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-16 00:00:00+00:00,0.9965,0.0035,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-17 00:00:00+00:00,0.9975,0.0025,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-18 00:00:00+00:00,0.9965,0.0035,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-19 00:00:00+00:00,0.9985,0.0015,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-20 00:00:00+00:00,0.9985,0.0015,,,True,[]
511753,Who will be inaugurated as President? ,Will Kamala Harris be inaugurated?,No,2025-01-21 00:00:00+00:00,0.9995,0.0005,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-02 00:00:00+00:00,0.425,0.575,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-03 00:00:00+00:00,0.462,0.538,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-04 00:00:00+00:00,0.4555,0.5445,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-05 00:00:00+00:00,0.4265,0.5735,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-06 00:00:00+00:00,0.4235,0.5765,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-07 00:00:00+00:00,0.0405,0.9595,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-08 00:00:00+00:00,0.0425,0.9575,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-09 00:00:00+00:00,0.047,0.953,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-10 00:00:00+00:00,0.0495,0.9505,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-11 00:00:00+00:00,0.0505,0.9495,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-12 00:00:00+00:00,0.0525,0.9475,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-13 00:00:00+00:00,0.0505,0.9495,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-14 00:00:00+00:00,0.0515,0.9485,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-15 00:00:00+00:00,0.0515,0.9485,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-16 00:00:00+00:00,0.0515,0.9485,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-17 00:00:00+00:00,0.0505,0.9495,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-18 00:00:00+00:00,0.0495,0.9505,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-19 00:00:00+00:00,0.0535,0.9465,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-20 00:00:00+00:00,0.053,0.947,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-21 00:00:00+00:00,0.0505,0.9495,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-22 00:00:00+00:00,0.0575,0.9425,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-23 00:00:00+00:00,0.058,0.942,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-24 00:00:00+00:00,0.0575,0.9425,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-25 00:00:00+00:00,0.0535,0.9465,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-26 00:00:00+00:00,0.049,0.951,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-27 00:00:00+00:00,0.0485,0.9515,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-28 00:00:00+00:00,0.0505,0.9495,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-29 00:00:00+00:00,0.0565,0.9435,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-11-30 00:00:00+00:00,0.0575,0.9425,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-01 00:00:00+00:00,0.0535,0.9465,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-02 00:00:00+00:00,0.0525,0.9475,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-03 00:00:00+00:00,0.0525,0.9475,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-04 00:00:00+00:00,0.0535,0.9465,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-05 00:00:00+00:00,0.0545,0.9455,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-06 00:00:00+00:00,0.0495,0.9505,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-07 00:00:00+00:00,0.0465,0.9535,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-08 00:00:00+00:00,0.0445,0.9555,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-09 00:00:00+00:00,0.0435,0.9565,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-10 00:00:00+00:00,0.045,0.955,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-11 00:00:00+00:00,0.0385,0.9615,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-12 00:00:00+00:00,0.0425,0.9575,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-13 00:00:00+00:00,0.039,0.961,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-14 00:00:00+00:00,0.0345,0.9655,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-15 00:00:00+00:00,0.036,0.964,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-16 00:00:00+00:00,0.0365,0.9635,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-17 00:00:00+00:00,0.0365,0.9635,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-18 00:00:00+00:00,0.0365,0.9635,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-19 00:00:00+00:00,0.0385,0.9615,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-20 00:00:00+00:00,0.0365,0.9635,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-21 00:00:00+00:00,0.0385,0.9615,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-22 00:00:00+00:00,0.0355,0.9645,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-23 00:00:00+00:00,0.0365,0.9635,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-24 00:00:00+00:00,0.0365,0.9635,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-25 00:00:00+00:00,0.0315,0.9685,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-26 00:00:00+00:00,0.0225,0.9775,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-27 00:00:00+00:00,0.0225,0.9775,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-28 00:00:00+00:00,0.0215,0.9785,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-29 00:00:00+00:00,0.0195,0.9805,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-30 00:00:00+00:00,0.0195,0.9805,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2024-12-31 00:00:00+00:00,0.0195,0.9805,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-01 00:00:00+00:00,0.0135,0.9865,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-02 00:00:00+00:00,0.0105,0.9895,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-03 00:00:00+00:00,0.0095,0.9905,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-04 00:00:00+00:00,0.0105,0.9895,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-05 00:00:00+00:00,0.0135,0.9865,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-06 00:00:00+00:00,0.0145,0.9855,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-07 00:00:00+00:00,0.0145,0.9855,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-08 00:00:00+00:00,0.0155,0.9845,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-09 00:00:00+00:00,0.0185,0.9815,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-10 00:00:00+00:00,0.0155,0.9845,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-11 00:00:00+00:00,0.0145,0.9855,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-12 00:00:00+00:00,0.0095,0.9905,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-13 00:00:00+00:00,0.0065,0.9935,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-14 00:00:00+00:00,0.0065,0.9935,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-15 00:00:00+00:00,0.0065,0.9935,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-16 00:00:00+00:00,0.0065,0.9935,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-17 00:00:00+00:00,0.0055,0.9945,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-18 00:00:00+00:00,0.008,0.992,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-19 00:00:00+00:00,0.0085,0.9915,,,True,[]
511754,Who will be inaugurated as President? ,Will Donald Trump be inaugurated?,Yes,2025-01-20 00:00:00+00:00,0.0075,0.9925,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-07 00:00:00+00:00,0.585,0.415,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-08 00:00:00+00:00,0.989,0.011,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-09 00:00:00+00:00,0.99,0.01,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-10 00:00:00+00:00,0.9895,0.0105,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-11 00:00:00+00:00,0.9945,0.0055,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-12 00:00:00+00:00,0.9935,0.0065,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-13 00:00:00+00:00,0.9955,0.0045,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-14 00:00:00+00:00,0.9985,0.0015,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-15 00:00:00+00:00,0.9985,0.0015,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-16 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-17 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-18 00:00:00+00:00,0.997,0.003,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-19 00:00:00+00:00,0.997,0.003,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-20 00:00:00+00:00,0.997,0.003,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-21 00:00:00+00:00,0.997,0.003,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-22 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-23 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-24 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-25 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-26 00:00:00+00:00,0.998,0.002,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-27 00:00:00+00:00,0.998,0.002,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-28 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-29 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-11-30 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-12-01 00:00:00+00:00,0.9975,0.0025,,,True,[]
512245,Who will be the Speaker of the House?,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,No,2024-12-02 00:00:00+00:00,0.9975,0.0025,,,True,[]
